,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,sum,address,postcode,state,country,property_valuation,age
2557,2566,Nani,Brilleman,0,48,1996-10-29,7,1,40000,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,1,6.0,8489.6,54 Miller Parkway,3041,2,Australia,8,8627.0
2558,2567,Tobe,Spirit,1,97,1975-01-13,178,2,1000,N,ï»¿,0,22.0,5954.21,4 Barby Avenue,2705,0,Australia,5,16587.0
2559,2568,Anna-diana,Slyne,0,42,1983-02-16,168,5,1000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,0,18.0,3918.87,084 Brickson Park Park,3177,2,Australia,5,13631.0
2560,2569,Sig,Sellan,1,62,1985-05-03,185,7,1000,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",0,16.0,9585.829999999998,147 Golden Leaf Pass,2061,0,Australia,10,12824.0
2561,2570,Hirsch,Peele,1,13,1977-09-10,120,2,1000,N,ð©ð½,1,18.0,8168.889999999999,457 Merry Pass,4812,1,Australia,3,15616.0
2562,2571,Chariot,Keefe,1,97,1986-11-17,95,3,40000,N,0,1,7.0,3652.2799999999997,94 Marquette Way,2010,0,Australia,11,12261.0
2563,2572,Sheila,McInulty,0,30,1980-12-30,67,2,1000,N,',0,13.0,10111.810000000001,711 Summerview Junction,2075,0,Australia,10,14409.0
2564,2573,Tera,Van Weedenburg,0,72,1954-09-23,155,9,1000,N,â¡,0,10.0,4088.91,22 Debs Point,2233,0,Australia,9,24004.0
2565,2574,Humfrey,Boyse,1,73,1979-12-21,195,5,1000,N,,0,4.0,11811.56,15952 Mockingbird Court,2470,0,Australia,3,14784.0
2566,2575,Hagan,Abrahmer,1,87,1974-06-07,38,2,20000,N,â«testâ«,1,16.0,4119.530000000001,18 Towne Way,2171,0,Australia,9,16807.0
2567,2576,Lotty,Szubert,0,15,1959-05-30,25,5,1000,N,Ù¡Ù¢Ù£,0,13.0,8271.03,55501 Sugar Street,2548,0,Australia,7,22294.0
2568,2577,Thor,Rickardsson,1,78,1976-03-19,114,9,1000,N,â°â´âµ,1,10.0,5240.64,80 Cambridge Plaza,2159,0,Australia,11,16156.0
2569,2578,Felice,McVane,1,49,1991-02-27,179,7,20000,N,-100,0,3.0,4676.0199999999995,71725 Goodland Lane,4509,1,Australia,7,10698.0
2570,2579,Celka,Demsey,0,35,1970-12-31,57,5,1000,N,ð©ð½,0,16.0,2288.84,7282 Prairie Rose Trail,3184,2,Australia,9,18061.0
2571,2580,Kalinda,,0,27,1988-07-04,180,2,1000,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,1,13.0,9493.859999999999,63785 Anthes Circle,3260,2,Australia,1,11666.0
2572,2581,Gwenette,Appleton,0,49,1974-06-10,195,5,40000,N,!@#$%^&*(),1,11.0,5903.89,6 Loomis Trail,2099,0,Australia,11,16804.0
2573,2582,Harv,Pavey,1,98,1977-08-10,62,3,1000,N,ð¾ ð ð ð ð ð ð ð§,0,7.0,5104.43,6551 Atwood Road,4216,1,Australia,7,15647.0
2574,2583,Appolonia,Oxe,0,34,1963-09-12,89,6,1000,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,0,15.0,4046.6200000000003,258 Bunker Hill Hill,2138,0,Australia,8,20728.0
2575,2584,Sharia,,0,86,1980-07-07,181,2,20000,N,â°â´âµâââ,0,12.0,3983.6100000000006,592 Oak Valley Center,2534,0,Australia,9,14585.0
2576,2585,Sly,Passo,1,15,1994-06-22,80,9,40000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,0,7.0,7066.380000000001,83441 Donald Pass,4565,1,Australia,7,9487.0
2577,2586,Heywood,Sollett,1,10,1979-09-12,179,2,1000,N,/dev/null; touch /tmp/blns.fail ; echo,1,13.0,3379.79,9106 Thompson Hill,2032,0,Australia,8,14884.0
2578,2587,Maren,Dachs,0,76,1979-03-30,50,9,40000,N,-1,0,4.0,9007.27,0671 Vera Drive,4812,1,Australia,5,15050.0
2579,2588,Kimball,Martinho,1,37,2001-01-02,120,9,20000,N,<svg><script>0<1>alert('XSS')</script>,0,2.0,5656.6900000000005,50 Londonderry Park,2034,0,Australia,10,7101.0
2580,2589,Alvera,Kiddle,0,42,1965-08-02,195,9,20000,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",0,8.0,5101.539999999999,1817 Bluejay Avenue,4218,1,Australia,10,20038.0
2581,2590,Roslyn,Tewkesbury.,0,48,1964-09-22,76,2,40000,N,testâ testâ«,1,11.0,8720.42,27 Grayhawk Alley,2102,0,Australia,11,20352.0
2582,2591,Estevan,Rylett,1,50,1974-02-04,195,7,20000,N,0,0,13.0,9027.710000000001,5342 Hallows Lane,2021,0,Australia,12,16930.0
2583,2592,Archibaldo,Argrave,1,84,1995-06-19,87,2,1000,N,á,1,1.0,11062.61,303 Michigan Avenue,3977,2,Australia,5,9125.0
2584,2593,Sharona,Yorkston,0,69,1973-07-26,106,5,40000,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),0,19.0,3940.2700000000004,6 Forest Avenue,2870,0,Australia,4,17123.0
2585,2594,Sigismond,Stockow,1,90,1997-06-23,95,5,1000,N,,0,2.0,9467.470000000001,3 Pennsylvania Terrace,2197,0,Australia,9,8390.0
2586,2595,Land,Bangley,1,56,1977-08-17,108,9,40000,N,",./;'[]\-=",1,8.0,10273.25,755 Ramsey Terrace,4152,1,Australia,6,15640.0
2587,2596,Lexis,Deason,0,51,1976-08-20,24,9,40000,N,ãã¼ãã£ã¼ã¸è¡ããªãã,1,13.0,7674.389999999999,33782 Doe Crossing Terrace,2280,0,Australia,7,16002.0
2588,2597,Carita,Kemwall,0,58,1980-10-25,41,5,20000,N,-0.5,1,11.0,7670.71,97 Waxwing Terrace,4217,1,Australia,10,14475.0
2589,2598,Lindsay,Maydway,1,23,1980-03-26,148,5,40000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,0,9.0,7871.62,2 Marquette Drive,2204,0,Australia,8,14688.0
2590,2599,Pauly,Eilles,0,9,1954-05-03,183,5,1000,N,á ,0,5.0,7725.21,357 Elgar Alley,3910,2,Australia,9,24147.0
2591,2600,Darnell,Wistance,1,55,2001-03-03,150,2,1000,N,1;DROP TABLE users,1,1.0,4973.54,37258 Stephen Place,4116,1,Australia,9,7041.0
2592,2601,Morgana,Wardel,0,48,1975-01-18,157,2,40000,N,../../../../../../../../../../../etc/hosts,0,13.0,9798.03,9 Cambridge Junction,2315,0,Australia,7,16582.0
2593,2602,Jessamine,Butcher,0,46,1977-03-22,173,3,1000,N,1'; DROP TABLE users--,0,3.0,7898.910000000001,10 American Alley,2066,0,Australia,12,15788.0
2594,2603,Mercy,Jost,0,44,1962-02-04,107,2,20000,N,../../../../../../../../../../../etc/hosts,0,11.0,7817.9400000000005,84 Stuart Lane,3146,2,Australia,11,21313.0
2595,2604,Lewiss,Jaeggi,1,91,1975-05-08,1,7,1000,N,âââ,1,7.0,6086.83,6 Carioca Avenue,3185,2,Australia,9,16472.0
2596,2605,Had,Gilling,1,50,1965-02-03,100,3,20000,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,1,18.0,6656.209999999999,75688 Maple Court,3618,2,Australia,1,20218.0
2597,2606,Addi,Seager,0,56,1978-08-19,64,5,20000,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },0,12.0,12338.51,906 Toban Lane,2093,0,Australia,10,15273.0
2598,2607,Laurent,Ainslee,1,90,1992-05-08,134,3,40000,N,!@#$%^&*(),1,7.0,7870.34,76085 Eagan Crossing,3071,2,Australia,10,10262.0
2599,2608,Fenelia,Dockrell,0,44,1975-11-05,36,3,40000,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",1,6.0,4403.82,28634 Nova Circle,3127,2,Australia,12,16291.0
2600,2609,Genvieve,Kobes,0,17,1964-12-18,44,2,1000,N,",./;'[]\-=",1,14.0,8362.17,34 Colorado Pass,2287,0,Australia,6,20265.0
2601,2610,Arliene,Bartolijn,0,41,1954-04-30,0,4,1000,N,ï¼ï¼ï¼,0,10.0,8499.220000000001,1031 Kennedy Way,4507,1,Australia,7,24150.0
2602,2611,Aeriel,Lejeune,0,36,1991-02-18,179,2,40000,N,â©testâ©,0,9.0,5700.590000000001,23426 Transport Center,2218,0,Australia,10,10707.0
2603,2612,Bran,Sauven,1,33,1969-04-30,169,7,40000,N,é¨è½æ ¼,0,18.0,1924.4700000000003,20 Del Mar Circle,2450,0,Australia,9,18671.0
2604,2613,Trenton,Casaccio,1,78,1966-06-13,195,3,1000,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,1,16.0,4933.990000000001,3024 Butternut Crossing,2087,0,Australia,11,19723.0
2605,2614,Anatollo,Stendell,1,65,1957-10-16,195,7,20000,N,100,0,18.0,6322.41,93124 Monterey Plaza,3000,2,Australia,7,22885.0
2606,2615,Cordelia,,0,23,1998-08-13,107,2,1000,N,Ù¡Ù¢Ù£,1,1.0,13460.63,51313 Fulton Junction,2580,0,Australia,7,7974.0
2607,2616,Andee,Ormrod,0,28,1970-06-11,107,9,20000,N,-100,1,13.0,13134.119999999999,889 Sundown Trail,2162,0,Australia,9,18264.0
2608,2617,Vanda,Donnellan,0,79,1959-10-20,195,3,20000,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",0,18.0,10695.45,55590 Ridgeview Court,2147,0,Australia,9,22151.0
2609,2618,Jay,Prue,1,85,1977-12-14,18,9,1000,N,ð©ð½,0,4.0,9670.589999999998,2271 Fordem Plaza,2780,0,Australia,8,15521.0
2610,2619,Lavinia,Niess,0,62,1978-07-05,187,2,20000,N,,1,14.0,3869.2699999999995,25 Parkside Terrace,4570,1,Australia,3,15318.0
2611,2620,Henderson,Koubek,1,26,1999-04-30,41,5,1000,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,0,1.0,8317.97,61 Northfield Pass,2190,0,Australia,10,7714.0
2612,2621,Moreen,Zoren,0,24,1974-02-21,23,1,20000,N,100,0,15.0,6926.01,536 Crowley Crossing,2167,0,Australia,7,16913.0
2613,2622,Natty,Sisneros,1,13,1979-12-10,164,2,1000,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,0,16.0,6595.219999999999,0 Erie Lane,4405,1,Australia,1,14795.0
2614,2623,Zackariah,Catteroll,1,42,1982-07-28,104,6,1000,N,"''''""",1,15.0,6916.330000000001,9837 Granby Alley,2445,0,Australia,7,13834.0
2615,2624,Winfield,Lampitt,1,37,1964-07-08,43,7,1000,N,,1,11.0,5629.389999999999,8 Lake View Way,3977,2,Australia,7,20428.0
2616,2625,Kristal,McRobbie,0,45,1972-03-16,135,5,40000,N,100,1,8.0,3403.67,1567 Schiller Street,3810,2,Australia,6,17620.0
2617,2626,Gerome,Lawrenz,1,42,1998-10-24,0,6,40000,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),1,4.0,4263.71,6 Warbler Road,2462,0,Australia,5,7902.0
2618,2627,Hildegaard,Gennrich,0,7,1971-10-29,35,7,1000,N,ì¸ëë°í ë¥´,1,12.0,9321.82,383 Little Fleur Circle,2753,0,Australia,7,17759.0
2619,2628,Giselbert,Gudyer,1,29,2001-05-21,23,1,40000,N,â©testâ©,0,1.0,4668.82,804 Shelley Junction,2567,0,Australia,7,6962.0
2620,2629,Nomi,Bushell,0,60,1976-08-13,68,1,20000,N,ðµ ð ð ð,0,19.0,7374.25,2 Beilfuss Plaza,2000,0,Australia,9,16009.0
2621,2630,Jonathon,,1,76,1978-12-17,152,7,1000,N,ì¸ëë°í ë¥´,0,10.0,10514.539999999999,78019 Manley Center,2304,0,Australia,5,15153.0
2622,2631,Antonio,Brewis,1,4,1995-05-11,155,2,1000,N,../../../../../../../../../../../etc/passwd%00,1,2.0,3539.6800000000003,34 Warrior Trail,2759,0,Australia,8,9164.0
2623,2632,Krishna,Frood,1,18,1965-09-29,195,0,1000,N,ð©ð½,0,16.0,6590.860000000001,688 Straubel Junction,2113,0,Australia,9,19980.0
2624,2633,Shayla,Colnett,0,47,1969-01-18,195,6,1000,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",1,12.0,10392.609999999999,1945 Loomis Alley,2871,0,Australia,1,18773.0
2625,2634,Silvester,Scowcroft,1,85,1980-07-14,131,2,20000,N,âªâªtestâª,0,15.0,2614.21,87 Elka Terrace,2034,0,Australia,12,14578.0
2626,2635,Arty,Mac Geaney,1,45,1959-01-03,107,7,1000,N,,0,14.0,10781.21,13 Dexter Lane,3279,2,Australia,8,22441.0
2627,2636,Carly,Struys,0,35,1974-01-05,106,5,20000,N,<img src=x onerror=alert('hi') />,1,14.0,3411.77,701 Talisman Crossing,2000,0,Australia,10,16960.0
2628,2637,Marcile,Christley,0,28,1972-07-30,87,7,1000,N,',1,11.0,13895.709999999997,518 Colorado Trail,2100,0,Australia,10,17484.0
2629,2638,Moritz,Brognot,1,1,1977-02-10,36,4,1000,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,1,15.0,9883.4,3 Forest Dale Lane,2100,0,Australia,11,15828.0
2630,2639,Mufi,O'Kielt,0,70,1986-07-03,81,1,1000,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,1,10.0,7255.960000000001,9 Huxley Hill,4503,1,Australia,6,12398.0
2631,2640,Curran,McMeekan,1,75,1978-08-24,48,9,40000,N,<svg><script>0<1>alert('XSS')</script>,0,12.0,11643.470000000003,55 Fordem Street,3147,2,Australia,10,15268.0
2632,2641,Vina,Tackell,0,71,1977-03-22,159,9,1000,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",1,12.0,6132.320000000001,52753 Logan Hill,2031,0,Australia,12,15788.0
2633,2642,Arabelle,Rentelll,2,36,,182,2,20000,N,,0,,3229.6400000000003,3 Old Gate Hill,4106,1,Australia,5,15625.47963668327
2634,2643,Dulsea,Maffi,0,53,1989-10-11,107,9,40000,N,,0,18.0,1897.1999999999998,42 Manitowish Hill,4352,1,Australia,5,11202.0
2635,2644,Brooke,Alastair,1,72,1977-09-03,186,4,1000,N,1'; DROP TABLE users--,0,12.0,1697.24,008 6th Center,3141,2,Australia,7,15623.0
2636,2645,Ado,Yaldren,1,20,2000-06-26,181,4,20000,N,NIL,1,1.0,5168.14,78 Shasta Place,2135,0,Australia,12,7291.0
2637,2646,Jesselyn,Di Biaggi,0,14,1972-10-11,146,7,1000,N,â,1,17.0,4987.72,40 Veith Circle,4701,1,Australia,1,17411.0
2638,2647,Marcelia,Blannin,2,1,,118,4,20000,N,,0,,7977.090000000001,10 Kedzie Pass,2770,0,Australia,7,15625.47963668327
2639,2648,Saunder,Newens,1,60,1998-05-09,2,9,40000,N,-1,0,1.0,6102.130000000001,736 Tomscot Center,4503,1,Australia,5,8070.0
2640,2649,Merwyn,MacPhail,1,7,1986-01-16,55,3,40000,N,â°â´âµâââ,1,20.0,6633.45,9521 Old Shore Trail,2769,0,Australia,10,12566.0
2641,2650,Candice,Patriskson,0,33,1995-08-20,38,4,40000,N,<script>alert('hi')</script>,1,10.0,5688.650000000001,99 Homewood Place,4213,1,Australia,8,9063.0
2642,2651,Silvan,Ellison,1,10,1978-10-20,106,5,1000,N,0/0,1,10.0,10138.01,6876 Mandrake Avenue,2298,0,Australia,6,15211.0
2643,2652,Kelbee,Bernat,1,96,1957-12-15,31,9,40000,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,1,15.0,7176.64,16 Hudson Alley,2234,0,Australia,10,22825.0
2644,2653,Aylmer,Glenwright,1,80,1995-01-05,74,3,40000,N,â«testâ«,0,1.0,12315.999999999998,7163 2nd Point,3931,2,Australia,8,9290.0
2645,2654,Dawn,Yakovitch,0,83,1977-11-28,179,8,1000,N,,0,13.0,9905.2,30 Parkside Terrace,2210,0,Australia,10,15537.0
2646,2655,York,Strongman,1,56,1966-06-11,106,5,1000,N,"<>?:""{}|_+",0,15.0,8575.35,19 Fairview Road,4012,1,Australia,3,19725.0
2647,2656,Halli,Littledike,0,80,1959-05-02,171,9,1000,N,ï¼ï¼ï¼,1,10.0,9051.86,444 Spaight Crossing,3070,2,Australia,10,22322.0
2648,2657,Coop,Stancer,1,20,1991-12-16,132,9,1000,N,âªâªtestâª,0,5.0,3891.5,447 Delaware Park,3911,2,Australia,5,10406.0
2649,2658,Inger,Barnham,0,82,1964-02-11,195,5,1000,N,Ù¡Ù¢Ù£,1,6.0,3853.98,96 Dayton Park,2190,0,Australia,9,20576.0
2650,2659,Konstance,Elgey,0,81,1974-06-14,120,0,20000,N,ð©ð½,1,11.0,11948.479999999998,882 Mitchell Place,4151,1,Australia,4,16800.0
2651,2661,Dorrie,Meaden,0,59,1976-12-26,183,2,20000,N,<svg><script>0<1>alert('XSS')</script>,1,12.0,5712.01,17 South Crossing,2770,0,Australia,7,15874.0
2652,2662,Louisette,Cullimore,0,53,1977-12-21,9,6,1000,N,-100,1,16.0,10546.039999999999,648 Rigney Pass,2460,0,Australia,2,15514.0
2653,2663,Royce,Pietrowicz,1,69,1956-08-01,70,3,1000,N,-100,1,19.0,7423.23,1 Ronald Regan Hill,2756,0,Australia,8,23326.0
2654,2664,Raynor,Olech,1,83,1966-01-16,66,9,1000,N,<svg><script>0<1>alert('XSS')</script>,0,15.0,6587.43,359 Briar Crest Road,2155,0,Australia,10,19871.0
2655,2665,Seth,Murdie,1,43,1965-03-28,129,8,1000,N,ð,1,17.0,5364.68,4543 Service Terrace,2566,0,Australia,8,20165.0
2656,2666,Lyle,Eager,1,2,1971-02-16,109,3,1000,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,0,9.0,4534.9,0 Knutson Crossing,2151,0,Australia,8,18014.0
2657,2667,Randene,Brown,0,65,1958-07-17,119,5,40000,N,é¨è½æ ¼,1,6.0,5817.66,28156 School Park,3188,2,Australia,10,22611.0
2658,2668,Allan,Govan,1,27,1978-07-26,151,3,1000,N,1;DROP TABLE users,0,18.0,3342.3,920 Manley Crossing,4226,1,Australia,8,15297.0
2659,2669,Carrol,Jordin,1,95,1995-02-18,38,6,40000,N,"__ï¾(,_,*)",0,1.0,3552.54,38 Armistice Lane,3250,2,Australia,2,9246.0
2660,2670,Cam,MacFadyen,1,53,1977-05-13,182,2,20000,N,../../../../../../../../../../../etc/passwd%00,1,18.0,3290.6800000000003,6988 Waxwing Hill,4700,1,Australia,3,15736.0
2661,2671,Bridget,Bussons,0,11,1990-11-09,21,9,1000,N,0/0,0,11.0,8811.26,84 Southridge Lane,2799,0,Australia,2,10808.0
2662,2672,Talbert,Folliss,1,21,1986-01-16,42,3,40000,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,0,4.0,8417.05,8 Eagle Crest Circle,2137,0,Australia,12,12566.0
2663,2673,Esma,McOwen,0,27,1985-04-20,154,9,1000,N,"__ï¾(,_,*)",1,14.0,4576.389999999999,571 Golf Alley,2650,0,Australia,5,12837.0
2664,2674,Lynsey,Broady,0,59,1993-02-12,74,3,20000,N,ï½ï½¨(Â´âï½â©,0,5.0,6395.900000000001,52408 Autumn Leaf Road,3030,2,Australia,7,9982.0
2665,2675,Dayle,Girardetti,0,24,1973-02-25,105,7,1000,N,ì¬íê³¼íì ì´íì°êµ¬ì,0,7.0,5429.799999999999,4 Loomis Hill,2527,0,Australia,7,17274.0
2666,2676,Stinky,Marlen,1,33,1957-01-21,119,7,1000,N,âââ,1,12.0,7274.78,1411 Jenifer Center,4670,1,Australia,3,23153.0
2667,2677,Zollie,Exell,1,34,1954-10-08,195,2,1000,N,/dev/null; touch /tmp/blns.fail ; echo,0,10.0,5446.05,336 Fordem Trail,2088,0,Australia,12,23989.0
2668,2678,Amble,Tandy,1,33,1976-12-30,145,3,1000,N,"'""''''""",0,11.0,5004.09,59 Hoepker Lane,3191,2,Australia,11,15870.0
2669,2679,Padriac,Apple,1,5,1990-06-06,62,2,20000,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,0,10.0,5660.3099999999995,2864 Corscot Parkway,2756,0,Australia,8,10964.0
2670,2680,Noella,Firk,0,0,1959-05-11,73,2,1000,N,../../../../../../../../../../../etc/passwd%00,1,14.0,9177.27,4658 Tennessee Street,3121,2,Australia,11,22313.0
2671,2681,Liza,LeEstut,0,78,1974-09-15,123,5,40000,N,á,1,18.0,4606.83,53485 Sycamore Junction,3192,2,Australia,8,16707.0
2672,2682,Annamarie,Bouzan,0,54,1987-11-01,8,5,20000,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },1,20.0,6122.34,446 Warrior Pass,4740,1,Australia,5,11912.0
2673,2683,Myrta,Rentilll,0,81,1965-04-14,31,9,40000,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",1,6.0,7829.890000000001,25567 Linden Court,4564,1,Australia,8,20148.0
2674,2684,Erastus,Payley,1,96,1964-03-14,86,3,1000,N,1'; DROP TABLE users--,1,12.0,11938.04,111 Hooker Avenue,4860,1,Australia,2,20544.0
2675,2685,Demetria,Shoobridge,0,42,1978-08-06,195,9,1000,N,ð¾ ð ð ð ð ð ð ð§,0,9.0,5323.86,51 Dixon Court,2570,0,Australia,8,15286.0
2676,2686,Cully,Takos,1,63,1996-05-21,27,2,40000,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,0,4.0,13237.880000000001,16639 Bunting Circle,3174,2,Australia,8,8788.0
2677,2687,Fabe,Smallbone,1,67,1962-01-28,39,5,20000,N,â°â´âµ,1,20.0,6724.2300000000005,40923 Truax Drive,2208,0,Australia,10,21320.0
2678,2688,Shelden,Lorent,1,53,1977-05-18,53,6,1000,N,1,0,13.0,3018.69,22 Moulton Place,4878,1,Australia,4,15731.0
2679,2689,Tore,Doerr,1,17,1978-03-23,148,9,1000,N,"""'",0,10.0,3956.1800000000003,52541 Lakewood Gardens Court,3922,2,Australia,2,15422.0
2680,2690,Sissie,Giordano,0,17,1980-11-06,134,3,40000,N,ì¬íê³¼íì ì´íì°êµ¬ì,1,12.0,5860.55,39746 Eliot Center,2177,0,Australia,9,14463.0
2681,2691,Stearn,Boutton,1,41,1975-11-03,98,1,1000,N,-1,0,18.0,8562.05,7 Springview Lane,2256,0,Australia,6,16293.0
2682,2692,Jacklyn,Bromehed,0,57,1988-12-19,139,3,20000,N,nil,1,22.0,1662.12,8658 Maple Wood Plaza,3020,2,Australia,7,11498.0
2683,2693,Abram,Phillipson,1,91,1968-04-11,137,3,20000,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,1,16.0,5128.639999999999,03 Old Shore Terrace,4078,1,Australia,7,19055.0
2684,2694,Teddi,De la Yglesias,0,48,1985-12-28,131,7,1000,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,0,6.0,2766.0899999999997,99565 Warrior Alley,4510,1,Australia,3,12585.0
2685,2695,Kippy,Heater,0,88,1976-08-16,170,5,1000,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,1,19.0,11703.11,718 Fair Oaks Point,2068,0,Australia,12,16006.0
2686,2696,Isabelle,Bursnoll,2,42,,153,3,1000,N,,1,,5519.58,0 Little Fleur Avenue,4031,1,Australia,8,15625.47963668327
2687,2697,Klarika,Yerby,2,70,,97,4,20000,N,,0,,6415.43,541 Southridge Trail,2067,0,Australia,12,15625.47963668327
2688,2698,Nedi,MacClay,0,19,1974-06-15,19,3,20000,N,!@#$%^&*(),0,20.0,9054.05,77196 West Crossing,2166,0,Australia,8,16799.0
2689,2699,Michal,Woltering,1,93,1978-05-25,5,5,40000,N,testâ testâ«,1,16.0,3428.7599999999998,7 Fordem Point,3057,2,Australia,7,15359.0
2690,2700,Ingaberg,Cornillot,0,22,1994-11-24,75,9,1000,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,0,2.0,4497.46,58 Shelley Crossing,2570,0,Australia,8,9332.0
2691,2701,Ileana,Timms,0,13,1960-07-28,55,3,40000,N,,1,7.0,11558.89,41 Westport Center,3280,2,Australia,4,21869.0
2692,2702,Saraann,Gilliard,0,34,1976-11-30,64,5,40000,N,âªâªtestâª,1,11.0,12880.3,8598 Nova Parkway,2758,0,Australia,9,15900.0
2693,2703,Peria,Amis,0,37,1980-04-12,195,5,40000,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,1,18.0,7330.049999999999,4826 Crowley Park,2779,0,Australia,7,14671.0
